-6.283185307179586 1.0
-6.270606357615663 1.0
-6.25802740805174 0.9999999999999999
-6.245448458487817 0.9999999999999999
-6.232869508923894 1.0
-6.220290559359971 0.9999999999999999
-6.207711609796048 1.0
-6.195132660232125 1.0
-6.182553710668202 1.0
-6.169974761104279 1.0
-6.157395811540356 1.0
-6.144816861976433 0.9999999999999999
-6.13223791241251 1.0
-6.119658962848587 1.0
-6.107080013284664 1.0
-6.094501063720741 0.9999999999999999
-6.081922114156818 0.9999999999999999
-6.069343164592895 1.0
-6.056764215028972 1.0
-6.044185265465049 1.0
-6.031606315901126 1.0
-6.019027366337203 1.0
-6.00644841677328 1.0
-5.993869467209357 0.9999999999999999
-5.981290517645434 1.0
-5.968711568081511 0.9999999999999999
-5.956132618517588 1.0
-5.9435536689536645 1.0
-5.9309747193897415 1.0
-5.9183957698258185 1.0
-5.9058168202618955 1.0
-5.8932378706979724 0.9999999999999999
-5.880658921134049 1.0
-5.868079971570126 1.0
-5.855501022006203 1.0
-5.84292207244228 1.0
-5.830343122878357 1.0
-5.817764173314434 0.9999999999999999
-5.805185223750511 1.0
-5.792606274186588 1.0
-5.780027324622665 1.0
-5.767448375058742 1.0
-5.754869425494819 0.9999999999999998
-5.742290475930896 1.0
-5.729711526366973 1.0
-5.71713257680305 1.0
-5.704553627239127 1.0
-5.691974677675204 0.9999999999999999
-5.679395728111281 1.0
-5.666816778547358 1.0000000000000002
-5.654237828983435 0.9999999999999998
-5.641658879419512 1.0
-5.629079929855589 0.9999999999999999
-5.616500980291666 1.0
-5.603922030727743 0.9999999999999999
-5.59134308116382 1.0
-5.578764131599897 1.0
-5.566185182035974 1.0
-5.553606232472051 1.0
-5.541027282908128 1.0
-5.528448333344205 0.9999999999999999
-5.515869383780282 1.0000000000000002
-5.503290434216359 1.0
-5.490711484652436 1.0
-5.478132535088513 1.0
-5.46555358552459 1.0
-5.452974635960667 1.0
-5.4403956863967435 1.0
-5.4278167368328205 1.0
-5.4152377872688975 1.0
-5.4026588377049745 0.9999999999999998
-5.390079888141051 1.0
-5.377500938577128 1.0
-5.364921989013205 1.0
-5.352343039449282 1.0
-5.339764089885359 1.0
-5.327185140321436 1.0
-5.314606190757513 1.0
-5.30202724119359 1.0
-5.289448291629667 1.0
-5.276869342065744 1.0
-5.264290392501821 1.0
-5.251711442937898 0.9999999999999999
-5.239132493373975 1.0
-5.226553543810052 1.0
-5.213974594246129 1.0
-5.201395644682206 1.0
-5.188816695118283 1.0
-5.17623774555436 1.0
-5.163658795990437 1.0
-5.151079846426514 0.9999999999999999
-5.138500896862591 1.0
-5.125921947298668 1.0
-5.113342997734745 1.0
-5.100764048170822 0.9999999999999999
-5.088185098606899 1.0
-5.075606149042976 1.0
-5.063027199479053 1.0
-5.05044824991513 0.9999999999999999
-5.037869300351207 0.9999999999999999
-5.025290350787284 1.0
-5.012711401223361 0.9999999999999999
-5.000132451659438 1.0
-4.987553502095515 1.0
-4.974974552531592 1.0
-4.962395602967669 1.0
-4.9498166534037455 1.0
-4.9372377038398225 1.0
-4.9246587542758995 0.9999999999999999
-4.9120798047119765 0.9999999999999999
-4.8995008551480534 0.9999999999999999
-4.88692190558413 0.9999999999999999
-4.874342956020207 1.0
-4.861764006456284 1.0000000000000002
